"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Sunlight (KJ/m²)
	"Idaho"	"16"	"Latah County, ID"	"16057"	"1999"	"1999"	"Dec"	"12"	3842.16
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Jan"	"1"	4571.30
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Feb"	"2"	6735.86
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Mar"	"3"	12690.39
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Apr"	"4"	18059.35
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"May"	"5"	22668.99
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Jun"	"6"	24026.20
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Jul"	"7"	26751.08
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Aug"	"8"	23952.92
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Sep"	"9"	14608.52
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Oct"	"10"	10224.10
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Nov"	"11"	6379.98
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2000"	"2000"	"Dec"	"12"	4447.35
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Jan"	"1"	4967.46
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Feb"	"2"	7908.92
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Mar"	"3"	12660.37
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Apr"	"4"	15579.96
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"May"	"5"	24124.18
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Jun"	"6"	22231.09
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Jul"	"7"	25231.80
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Aug"	"8"	23116.03
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Sep"	"9"	17524.37
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Oct"	"10"	9243.21
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Nov"	"11"	5650.31
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2001"	"2001"	"Dec"	"12"	4365.37
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Jan"	"1"	4289.32
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Feb"	"2"	7567.43
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Mar"	"3"	11507.72
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Apr"	"4"	16660.63
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"May"	"5"	21588.22
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Jun"	"6"	23404.02
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Jul"	"7"	27016.18
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Aug"	"8"	22438.06
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Sep"	"9"	15911.42
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Oct"	"10"	11158.42
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Nov"	"11"	5890.00
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2002"	"2002"	"Dec"	"12"	3954.23
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Jan"	"1"	4229.44
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Feb"	"2"	7314.59
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Mar"	"3"	11403.95
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Apr"	"4"	17156.16
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"May"	"5"	21076.34
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Jun"	"6"	25203.52
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Jul"	"7"	27696.51
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Aug"	"8"	22999.59
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Sep"	"9"	16152.49
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Oct"	"10"	10089.53
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Nov"	"11"	5535.00
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2003"	"2003"	"Dec"	"12"	3846.17
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Jan"	"1"	4281.88
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Feb"	"2"	7267.17
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Mar"	"3"	13358.17
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Apr"	"4"	19427.54
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"May"	"5"	21932.37
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Jun"	"6"	23977.05
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Jul"	"7"	26609.01
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Aug"	"8"	21539.42
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Sep"	"9"	14468.51
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Oct"	"10"	9444.67
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Nov"	"11"	5839.36
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2004"	"2004"	"Dec"	"12"	3966.70
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Jan"	"1"	4530.47
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Feb"	"2"	8798.70
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Mar"	"3"	12075.08
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Apr"	"4"	16464.97
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"May"	"5"	21725.26
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Jun"	"6"	22261.43
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Jul"	"7"	26746.31
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Aug"	"8"	23499.92
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Sep"	"9"	16022.29
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Oct"	"10"	9115.98
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Nov"	"11"	5798.72
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2005"	"2005"	"Dec"	"12"	4215.45
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Jan"	"1"	4122.16
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Feb"	"2"	7443.54
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Mar"	"3"	12427.05
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Apr"	"4"	17848.76
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"May"	"5"	24070.86
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Jun"	"6"	24123.00
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Jul"	"7"	27884.52
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Aug"	"8"	23750.77
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Sep"	"9"	17072.24
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Oct"	"10"	10702.59
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Nov"	"11"	5338.07
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2006"	"2006"	"Dec"	"12"	4156.01
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Jan"	"1"	4896.06
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Feb"	"2"	6943.56
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Mar"	"3"	12337.90
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Apr"	"4"	17473.46
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"May"	"5"	25020.27
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Jun"	"6"	23450.85
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Jul"	"7"	27603.74
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Aug"	"8"	22910.56
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Sep"	"9"	17243.90
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Oct"	"10"	9943.37
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Nov"	"11"	5848.76
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2007"	"2007"	"Dec"	"12"	3837.76
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Jan"	"1"	4577.86
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Feb"	"2"	7446.10
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Mar"	"3"	12100.95
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Apr"	"4"	16169.71
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"May"	"5"	21438.89
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Jun"	"6"	23817.08
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Jul"	"7"	27276.91
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Aug"	"8"	22078.56
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Sep"	"9"	17347.58
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Oct"	"10"	10414.44
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Nov"	"11"	5319.40
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2008"	"2008"	"Dec"	"12"	3895.57
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Jan"	"1"	5060.02
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Feb"	"2"	7959.38
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Mar"	"3"	11929.49
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Apr"	"4"	16841.41
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"May"	"5"	24840.52
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Jun"	"6"	24659.20
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Jul"	"7"	26908.20
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Aug"	"8"	22520.76
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Sep"	"9"	17217.58
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Oct"	"10"	10025.61
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Nov"	"11"	5964.37
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2009"	"2009"	"Dec"	"12"	4215.57
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Jan"	"1"	4235.61
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Feb"	"2"	7552.05
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Mar"	"3"	13866.09
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Apr"	"4"	17134.62
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"May"	"5"	21627.20
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Jun"	"6"	22224.24
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Jul"	"7"	27158.83
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Aug"	"8"	22982.53
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Sep"	"9"	15795.88
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Oct"	"10"	9733.58
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Nov"	"11"	5081.01
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2010"	"2010"	"Dec"	"12"	4238.98
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Jan"	"1"	3949.66
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Feb"	"2"	6700.97
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Mar"	"3"	11622.79
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Apr"	"4"	15239.44
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"May"	"5"	21549.72
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Jun"	"6"	22876.33
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Jul"	"7"	27307.31
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Aug"	"8"	24333.78
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Sep"	"9"	17084.57
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Oct"	"10"	9436.13
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Nov"	"11"	5593.62
	"Idaho"	"16"	"Latah County, ID"	"16057"	"2011"	"2011"	"Dec"	"12"	4422.31
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Jan"	"1"	7258.59
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Feb"	"2"	10211.63
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Mar"	"3"	16408.10
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Apr"	"4"	19446.71
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"May"	"5"	23639.41
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Jun"	"6"	26022.33
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Jul"	"7"	26482.20
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Aug"	"8"	21180.86
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Sep"	"9"	18008.91
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Oct"	"10"	11456.17
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Nov"	"11"	7598.34
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1979"	"1979"	"Dec"	"12"	5696.61
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Jan"	"1"	7053.21
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Feb"	"2"	10420.77
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Mar"	"3"	14705.04
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Apr"	"4"	19865.32
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"May"	"5"	22093.83
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Jun"	"6"	24343.13
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Jul"	"7"	25794.82
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Aug"	"8"	22202.51
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Sep"	"9"	16275.21
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Oct"	"10"	12081.98
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Nov"	"11"	6858.47
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1980"	"1980"	"Dec"	"12"	5700.48
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Jan"	"1"	7811.24
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Feb"	"2"	10892.48
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Mar"	"3"	16661.83
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Apr"	"4"	17744.00
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"May"	"5"	20603.58
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Jun"	"6"	23430.46
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Jul"	"7"	27020.66
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Aug"	"8"	23264.32
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Sep"	"9"	17091.44
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Oct"	"10"	11022.23
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Nov"	"11"	7139.91
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1981"	"1981"	"Dec"	"12"	5323.35
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Jan"	"1"	6544.49
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Feb"	"2"	10525.39
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Mar"	"3"	16065.62
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Apr"	"4"	19420.85
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"May"	"5"	23124.82
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Jun"	"6"	24539.36
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Jul"	"7"	24789.07
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Aug"	"8"	22402.85
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Sep"	"9"	16110.02
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Oct"	"10"	10687.51
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Nov"	"11"	7431.44
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1982"	"1982"	"Dec"	"12"	6008.63
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Jan"	"1"	7086.84
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Feb"	"2"	10508.73
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Mar"	"3"	15452.62
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Apr"	"4"	19656.81
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"May"	"5"	23159.40
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Jun"	"6"	24500.81
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Jul"	"7"	24971.33
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Aug"	"8"	21436.76
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Sep"	"9"	16735.48
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Oct"	"10"	10935.47
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Nov"	"11"	6220.14
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1983"	"1983"	"Dec"	"12"	5746.02
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Jan"	"1"	7109.40
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Feb"	"2"	10902.20
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Mar"	"3"	14017.04
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Apr"	"4"	18881.58
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"May"	"5"	20367.19
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Jun"	"6"	24634.50
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Jul"	"7"	25890.29
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Aug"	"8"	22083.67
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Sep"	"9"	15833.09
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Oct"	"10"	10819.10
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Nov"	"11"	6920.76
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1984"	"1984"	"Dec"	"12"	5985.10
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Jan"	"1"	7661.12
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Feb"	"2"	10646.25
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Mar"	"3"	16905.49
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Apr"	"4"	20094.10
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"May"	"5"	23387.43
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Jun"	"6"	25723.22
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Jul"	"7"	25861.22
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Aug"	"8"	21699.58
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Sep"	"9"	15315.51
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Oct"	"10"	10900.48
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Nov"	"11"	7022.92
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1985"	"1985"	"Dec"	"12"	6302.77
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Jan"	"1"	7091.64
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Feb"	"2"	10413.63
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Mar"	"3"	16467.28
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Apr"	"4"	18836.12
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"May"	"5"	22016.38
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Jun"	"6"	26310.10
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Jul"	"7"	25022.62
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Aug"	"8"	22228.06
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Sep"	"9"	16060.65
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Oct"	"10"	12430.94
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Nov"	"11"	7111.84
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1986"	"1986"	"Dec"	"12"	6449.99
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Jan"	"1"	7388.62
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Feb"	"2"	10645.40
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Mar"	"3"	14796.99
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Apr"	"4"	21820.20
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"May"	"5"	22648.05
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Jun"	"6"	25743.25
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Jul"	"7"	24757.19
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Aug"	"8"	22364.22
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Sep"	"9"	18020.51
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Oct"	"10"	13081.46
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Nov"	"11"	7254.72
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1987"	"1987"	"Dec"	"12"	5460.77
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Jan"	"1"	7119.08
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Feb"	"2"	11142.44
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Mar"	"3"	15337.74
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Apr"	"4"	19985.41
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"May"	"5"	21928.54
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Jun"	"6"	26047.35
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Jul"	"7"	26863.38
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Aug"	"8"	23355.86
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Sep"	"9"	17025.89
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Oct"	"10"	12228.45
	"Idaho"	"16"	"Lemhi County, ID"	"16059"	"1988"	"1988"	"Nov"	"11"	6157.87
